item_id,order_id,user_id,product_name,category,brand,quantity,unit_price_sgd,line_total_sgd,on_promotion
I0000960,O000204,U0026,Toothpaste,Toiletries and Personal Care,Gatsby,2,22.45,44.9,False
I0000961,O000204,U0026,Hand Sanitiser,Baby and Family Care,Kotex,2,4.15,8.3,False
I0000962,O000204,U0026,Toilet Bowl Cleaner,Cleaning Supplies,Cif,2,21.62,43.24,False
I0000963,O000205,U0026,Mouthwash,Toiletries and Personal Care,Colgate,1,18.99,18.99,True
I0000964,O000205,U0026,Cling Wrap,Kitchen Essentials,Sunlight,2,22.11,44.22,False
I0000965,O000205,U0026,Cotton Buds,Toiletries and Personal Care,Nivea,1,7.73,7.73,False
I0000966,O000206,U0026,Stain Remover,Laundry,Attack,3,17.99,53.97,False
I0000967,O000206,U0026,Razor,Toiletries and Personal Care,Nivea,2,8.28,16.56,False
I0000968,O000206,U0026,Dishwasher Tablets,Kitchen Essentials,Giant Brand,3,5.03,15.09,False
I0000969,O000206,U0026,Kitchen Roll,Kitchen Essentials,Glad,2,8.27,16.54,False
I0000970,O000207,U0026,Broom,Cleaning Supplies,Dettol,2,8.69,17.38,False
I0000971,O000207,U0026,Floor Cleaner,Cleaning Supplies,Dettol,2,4.74,9.48,False
I0000972,O000207,U0026,Dryer Sheets,Laundry,Attack,1,23.91,23.91,False
I0000973,O000207,U0026,Aluminium Foil,Kitchen Essentials,Giant Brand,3,23.08,69.24,False
I0000974,O000208,U0027,Cling Wrap,Kitchen Essentials,Giant Brand,2,10.88,21.76,False
I0000975,O000208,U0027,Tissue Paper,Baby and Family Care,Johnson and Johnson,3,8.8,26.4,False
I0000976,O000208,U0027,Floss,Toiletries and Personal Care,Nivea,1,17.56,17.56,True
I0000977,O000209,U0027,Laundry Bags,Laundry,Dynamo,2,14.82,29.64,False
I0000978,O000209,U0027,Ironing Board Cover,Laundry,Breeze,1,4.76,4.76,False
I0000979,O000209,U0027,Clothespins,Laundry,Breeze,2,11.55,23.1,False
I0000980,O000209,U0027,Laundry Detergent,Laundry,Attack,1,24.0,24.0,False
I0000981,O000209,U0027,Kitchen Roll,Kitchen Essentials,Glad,1,15.14,15.14,False
I0000982,O000209,U0027,Laundry Bags,Laundry,Dynamo,2,4.46,8.92,False
I0000983,O000210,U0027,Laundry Detergent,Laundry,Dynamo,1,2.79,2.79,False
I0000984,O000210,U0027,Clothespins,Laundry,Attack,1,20.82,20.82,False
I0000985,O000210,U0027,Baby Bottle Brush,Baby and Family Care,Huggies,1,18.9,18.9,False
I0000986,O000210,U0027,Multi-Purpose Spray,Cleaning Supplies,Cif,3,4.89,14.67,False
I0000987,O000210,U0027,Dryer Sheets,Laundry,Downy,2,16.26,32.52,False
I0000988,O000210,U0027,Baby Shampoo,Baby and Family Care,Dettol,3,17.66,52.98,True
I0000989,O000210,U0027,Fabric Softener,Laundry,Attack,1,7.31,7.31,True
I0000990,O000210,U0027,Washing Machine Cleaner,Laundry,Breeze,1,23.26,23.26,False
I0000991,O000211,U0027,Laundry Bags,Laundry,Attack,3,11.82,35.46,False
I0000992,O000211,U0027,Stain Remover,Laundry,Dynamo,1,4.83,4.83,False
I0000993,O000211,U0027,Dryer Sheets,Laundry,Breeze,2,8.32,16.64,False
I0000994,O000211,U0027,Stain Remover,Laundry,Vanish,3,7.97,23.91,False
I0000995,O000211,U0027,Laundry Detergent,Laundry,Breeze,2,4.98,9.96,False
I0000996,O000211,U0027,Ironing Board Cover,Laundry,Dynamo,3,8.61,25.83,False
I0000997,O000211,U0027,Kitchen Roll,Kitchen Essentials,Giant Brand,1,22.84,22.84,False
I0000998,O000211,U0027,Washing Machine Cleaner,Laundry,Vanish,1,24.57,24.57,False
I0000999,O000212,U0027,Fabric Softener,Laundry,Downy,3,5.06,15.18,False
I0001000,O000212,U0027,Washing Machine Cleaner,Laundry,Downy,2,19.95,39.9,False
I0001001,O000212,U0027,Bleach,Cleaning Supplies,Kao,2,24.12,48.24,False
I0001002,O000212,U0027,Laundry Bags,Laundry,Downy,3,9.12,27.36,False
I0001003,O000212,U0027,Ironing Board Cover,Laundry,Dynamo,1,2.19,2.19,False
I0001004,O000212,U0027,Fabric Softener,Laundry,Breeze,3,12.7,38.1,False
I0001005,O000212,U0027,Baby Shampoo,Baby and Family Care,Mamypoko,1,22.65,22.65,True
I0001006,O000213,U0027,Multi-Purpose Spray,Cleaning Supplies,Giant Brand,2,4.19,8.38,False
I0001007,O000213,U0027,Clothespins,Laundry,Attack,3,21.26,63.78,False
I0001008,O000213,U0027,Washing Machine Cleaner,Laundry,Breeze,1,24.74,24.74,False
I0001009,O000213,U0027,Laundry Bags,Laundry,Breeze,2,17.45,34.9,True
I0001010,O000213,U0027,Sunscreen,Toiletries and Personal Care,Nivea,1,3.52,3.52,True
I0001011,O000214,U0027,Hand Sanitiser,Baby and Family Care,Huggies,2,19.7,39.4,False
I0001012,O000214,U0027,Mouthwash,Toiletries and Personal Care,Pantene,3,18.65,55.95,False
I0001013,O000215,U0027,Washing Machine Cleaner,Laundry,Attack,2,9.88,19.76,False
I0001014,O000215,U0027,Baby Shampoo,Baby and Family Care,Huggies,2,11.55,23.1,False
I0001015,O000215,U0027,Fabric Softener,Laundry,Downy,3,8.51,25.53,True
I0001016,O000215,U0027,Clothespins,Laundry,Dynamo,1,20.8,20.8,False
I0001017,O000215,U0027,Shaving Cream,Toiletries and Personal Care,Gatsby,2,3.1,6.2,False
I0001018,O000215,U0027,Bleach,Cleaning Supplies,Giant Brand,3,7.17,21.51,False
I0001019,O000215,U0027,Laundry Bags,Laundry,Breeze,3,2.83,8.49,False
I0001020,O000215,U0027,Washing Machine Cleaner,Laundry,Vanish,3,2.2,6.6,False
I0001021,O000216,U0027,Multi-Purpose Spray,Cleaning Supplies,Cif,1,14.36,14.36,False
I0001022,O000216,U0027,Ziplock Bags,Kitchen Essentials,Sunlight,1,13.1,13.1,False
I0001023,O000216,U0027,Laundry Detergent,Laundry,Vanish,1,23.82,23.82,False
I0001024,O000216,U0027,Fabric Softener,Laundry,Attack,2,23.75,47.5,False
I0001025,O000217,U0027,Dryer Sheets,Laundry,Vanish,2,12.72,25.44,False
I0001026,O000217,U0027,Shampoo,Toiletries and Personal Care,Dove,1,2.12,2.12,False
I0001027,O000218,U0028,Toilet Bowl Cleaner,Cleaning Supplies,Giant Brand,2,2.73,5.46,False
I0001028,O000218,U0028,Sunscreen,Toiletries and Personal Care,Gatsby,2,14.41,28.82,True
I0001029,O000218,U0028,Rubber Gloves,Cleaning Supplies,Mr Muscle,1,9.56,9.56,False
I0001030,O000218,U0028,Nappy Rash Cream,Baby and Family Care,Kotex,1,6.84,6.84,False
I0001031,O000218,U0028,Baby Wipes,Baby and Family Care,Kotex,3,2.58,7.74,False
I0001032,O000218,U0028,Conditioner,Toiletries and Personal Care,Dove,1,2.83,2.83,False
I0001033,O000218,U0028,Broom,Cleaning Supplies,Mr Muscle,3,16.9,50.7,True
I0001034,O000219,U0028,Ziplock Bags,Kitchen Essentials,Sunlight,1,7.38,7.38,False
I0001035,O000219,U0028,Sponge,Cleaning Supplies,Cif,2,18.26,36.52,False
I0001036,O000219,U0028,Toothbrush,Toiletries and Personal Care,Gatsby,1,13.88,13.88,False
I0001037,O000219,U0028,Dryer Sheets,Laundry,Dynamo,1,9.65,9.65,False
I0001038,O000219,U0028,Stain Remover,Laundry,Vanish,1,6.28,6.28,True
I0001039,O000220,U0028,Tissue Paper,Baby and Family Care,Huggies,1,17.91,17.91,False
I0001040,O000220,U0028,Wet Wipes,Baby and Family Care,Huggies,2,21.15,42.3,False
I0001041,O000220,U0028,Mop,Cleaning Supplies,Dettol,1,8.06,8.06,False
I0001042,O000221,U0028,Toilet Bowl Cleaner,Cleaning Supplies,Cif,2,5.83,11.66,False
I0001043,O000221,U0028,Mop,Cleaning Supplies,Dettol,3,19.43,58.29,False
I0001044,O000221,U0028,Bottle Brush,Kitchen Essentials,Glad,2,20.54,41.08,False
I0001045,O000221,U0028,Mouthwash,Toiletries and Personal Care,Gatsby,3,11.7,35.1,False
I0001046,O000221,U0028,Scouring Pad,Kitchen Essentials,Sunlight,1,14.5,14.5,False
I0001047,O000222,U0028,Ironing Board Cover,Laundry,Vanish,1,24.07,24.07,False
I0001048,O000222,U0028,Conditioner,Toiletries and Personal Care,Pantene,1,8.1,8.1,False
I0001049,O000222,U0028,Glass Cleaner,Cleaning Supplies,Giant Brand,2,9.43,18.86,False
I0001050,O000222,U0028,Rubber Gloves,Cleaning Supplies,Mr Muscle,3,7.39,22.17,False
I0001051,O000222,U0028,Floor Cleaner,Cleaning Supplies,Dettol,2,14.86,29.72,False
I0001052,O000222,U0028,Sanitary Pads,Baby and Family Care,Dettol,2,1.91,3.82,True
I0001053,O000223,U0028,Drain Cleaner,Cleaning Supplies,Dettol,3,23.56,70.68,False
I0001054,O000223,U0028,Broom,Cleaning Supplies,Dettol,2,5.73,11.46,False
I0001055,O000223,U0028,Laundry Bags,Laundry,Downy,1,16.31,16.31,True
I0001056,O000223,U0028,Baby Lotion,Baby and Family Care,Mamypoko,1,16.88,16.88,True
I0001057,O000223,U0028,Fabric Softener,Laundry,Attack,2,2.49,4.98,False
I0001058,O000223,U0028,Multi-Purpose Spray,Cleaning Supplies,Mr Muscle,1,17.44,17.44,False
I0001059,O000223,U0028,Baby Shampoo,Baby and Family Care,Kotex,1,9.72,9.72,True
I0001060,O000223,U0028,Clothespins,Laundry,Dynamo,1,6.29,6.29,False
I0001061,O000224,U0028,Broom,Cleaning Supplies,Giant Brand,2,9.37,18.74,False
I0001062,O000224,U0028,Fabric Softener,Laundry,Vanish,3,2.23,6.69,False
I0001063,O000224,U0028,Tissue Paper,Baby and Family Care,Kotex,1,4.0,4.0,True
I0001064,O000224,U0028,Clothespins,Laundry,Attack,3,9.59,28.77,True
I0001065,O000225,U0028,Aluminium Foil,Kitchen Essentials,Sunlight,1,24.03,24.03,False
I0001066,O000225,U0028,Drain Cleaner,Cleaning Supplies,Giant Brand,3,4.35,13.05,False
I0001067,O000225,U0028,Dishwasher Tablets,Kitchen Essentials,Giant Brand,3,13.82,41.46,False
I0001068,O000225,U0028,Disinfectant Wipes,Cleaning Supplies,Cif,2,7.21,14.42,False
I0001069,O000225,U0028,Stain Remover,Laundry,Vanish,3,24.35,73.05,False
I0001070,O000226,U0028,Sponge,Cleaning Supplies,Giant Brand,3,3.3,9.9,False
I0001071,O000226,U0028,Toilet Bowl Cleaner,Cleaning Supplies,Kao,2,6.9,13.8,False
I0001072,O000226,U0028,Feminine Wash,Baby and Family Care,Kotex,1,19.75,19.75,False
I0001073,O000226,U0028,Hand Sanitiser,Baby and Family Care,Kotex,2,20.2,40.4,False
I0001074,O000226,U0028,Drain Cleaner,Cleaning Supplies,Kao,3,24.61,73.83,False
I0001075,O000227,U0028,Wet Wipes,Baby and Family Care,Dettol,2,19.49,38.98,False
I0001076,O000227,U0028,Baby Bottle Brush,Baby and Family Care,Mamypoko,1,21.1,21.1,True
I0001077,O000227,U0028,Baby Powder,Baby and Family Care,Mamypoko,3,21.87,65.61,False
I0001078,O000227,U0028,Deodorant,Toiletries and Personal Care,Pantene,2,17.88,35.76,True
I0001079,O000227,U0028,Scrubbing Brush,Cleaning Supplies,Mr Muscle,3,15.81,47.43,True
I0001080,O000228,U0028,Tissue Paper,Baby and Family Care,Dettol,3,12.07,36.21,False
I0001081,O000228,U0028,Dryer Sheets,Laundry,Downy,3,5.81,17.43,False
I0001082,O000228,U0028,Feminine Wash,Baby and Family Care,Kotex,1,5.08,5.08,True
I0001083,O000228,U0028,Stain Remover,Laundry,Breeze,2,11.81,23.62,False
I0001084,O000229,U0029,Clothespins,Laundry,Dynamo,3,13.67,41.01,False
I0001085,O000229,U0029,Ironing Board Cover,Laundry,Vanish,2,10.53,21.06,False
I0001086,O000229,U0029,Glass Cleaner,Cleaning Supplies,Cif,2,13.7,27.4,False
I0001087,O000230,U0029,Fabric Softener,Laundry,Vanish,2,12.94,25.88,True
I0001088,O000230,U0029,Laundry Bags,Laundry,Attack,1,23.23,23.23,False
I0001089,O000230,U0029,Dryer Sheets,Laundry,Attack,3,19.24,57.72,True
I0001090,O000230,U0029,Panty Liners,Baby and Family Care,Kotex,3,20.28,60.84,True
I0001091,O000231,U0029,Ironing Board Cover,Laundry,Breeze,3,4.47,13.41,False
I0001092,O000231,U0029,Matches,Kitchen Essentials,Sunlight,2,22.39,44.78,False
I0001093,O000231,U0029,Stain Remover,Laundry,Vanish,3,17.21,51.63,False
I0001094,O000232,U0029,Fabric Softener,Laundry,Vanish,1,13.42,13.42,False
I0001095,O000232,U0029,Fabric Softener,Laundry,Vanish,1,11.68,11.68,False
I0001096,O000232,U0029,Floss,Toiletries and Personal Care,Pantene,3,17.04,51.12,False
I0001097,O000232,U0029,Laundry Detergent,Laundry,Downy,1,15.28,15.28,False
I0001098,O000232,U0029,Dryer Sheets,Laundry,Vanish,2,5.06,10.12,False
I0001099,O000232,U0029,Toothbrush,Toiletries and Personal Care,Pantene,1,16.42,16.42,True
I0001100,O000232,U0029,Dryer Sheets,Laundry,Dynamo,2,3.08,6.16,False
I0001101,O000232,U0029,Stain Remover,Laundry,Dynamo,2,17.67,35.34,False
I0001102,O000233,U0029,Stain Remover,Laundry,Vanish,1,22.06,22.06,False
I0001103,O000233,U0029,Ironing Board Cover,Laundry,Attack,2,14.27,28.54,False
I0001104,O000233,U0029,Laundry Bags,Laundry,Breeze,2,9.15,18.3,False
I0001105,O000233,U0029,Washing Machine Cleaner,Laundry,Vanish,3,4.17,12.51,False
I0001106,O000234,U0029,Baby Bottle Brush,Baby and Family Care,Dettol,3,11.18,33.54,True
I0001107,O000234,U0029,Dryer Sheets,Laundry,Breeze,1,14.71,14.71,False
I0001108,O000234,U0029,Moisturiser,Toiletries and Personal Care,Darlie,2,11.49,22.98,False
I0001109,O000234,U0029,Washing Machine Cleaner,Laundry,Downy,2,16.45,32.9,True
I0001110,O000234,U0029,Dryer Sheets,Laundry,Attack,1,14.1,14.1,False
I0001111,O000235,U0029,Laundry Detergent,Laundry,Dynamo,2,3.62,7.24,False
I0001112,O000235,U0029,Diapers,Baby and Family Care,Kotex,1,16.89,16.89,False
I0001113,O000235,U0029,Dryer Sheets,Laundry,Downy,3,10.79,32.37,False
I0001114,O000235,U0029,Stain Remover,Laundry,Vanish,2,11.21,22.42,False
I0001115,O000235,U0029,Laundry Detergent,Laundry,Dynamo,1,19.25,19.25,False
I0001116,O000235,U0029,Washing Machine Cleaner,Laundry,Dynamo,1,8.15,8.15,True
I0001117,O000236,U0029,Baby Lotion,Baby and Family Care,Dettol,3,10.92,32.76,False
I0001118,O000236,U0029,Baby Bottle Brush,Baby and Family Care,Huggies,1,3.24,3.24,False
I0001119,O000236,U0029,Moisturiser,Toiletries and Personal Care,Dove,1,18.95,18.95,False
I0001120,O000236,U0029,Mop,Cleaning Supplies,Giant Brand,2,6.07,12.14,False
I0001121,O000237,U0029,Laundry Detergent,Laundry,Vanish,2,12.28,24.56,True
I0001122,O000237,U0029,Washing Machine Cleaner,Laundry,Breeze,2,8.34,16.68,True
I0001123,O000237,U0029,Ironing Board Cover,Laundry,Vanish,2,8.18,16.36,False
I0001124,O000237,U0029,Ironing Board Cover,Laundry,Dynamo,2,18.6,37.2,False
I0001125,O000238,U0029,Laundry Detergent,Laundry,Breeze,1,12.01,12.01,False
I0001126,O000238,U0029,Laundry Bags,Laundry,Vanish,1,20.53,20.53,False
I0001127,O000238,U0029,Stain Remover,Laundry,Downy,2,15.45,30.9,True
I0001128,O000239,U0029,Dryer Sheets,Laundry,Dynamo,2,7.42,14.84,False
I0001129,O000239,U0029,Stain Remover,Laundry,Dynamo,2,17.69,35.38,False
I0001130,O000239,U0029,Bar Soap,Toiletries and Personal Care,Gatsby,1,19.24,19.24,False
I0001131,O000239,U0029,Clothespins,Laundry,Downy,2,12.34,24.68,False
I0001132,O000239,U0029,Fabric Softener,Laundry,Dynamo,2,17.93,35.86,False
I0001133,O000239,U0029,Rubber Gloves,Cleaning Supplies,Giant Brand,3,4.35,13.05,True
I0001134,O000239,U0029,Broom,Cleaning Supplies,Dettol,2,13.14,26.28,False
I0001135,O000239,U0029,Stain Remover,Laundry,Attack,2,10.89,21.78,False
I0001136,O000240,U0029,Rubber Bands,Kitchen Essentials,Glad,3,9.08,27.24,False
I0001137,O000240,U0029,Stain Remover,Laundry,Downy,2,13.8,27.6,True
I0001138,O000240,U0029,Clothespins,Laundry,Attack,3,7.4,22.2,False
I0001139,O000240,U0029,Feminine Wash,Baby and Family Care,Mamypoko,1,13.82,13.82,False
I0001140,O000240,U0029,Ironing Board Cover,Laundry,Downy,1,12.56,12.56,False
I0001141,O000240,U0029,Dryer Sheets,Laundry,Downy,3,3.71,11.13,False
I0001142,O000240,U0029,Washing Machine Cleaner,Laundry,Attack,1,3.07,3.07,False
I0001143,O000241,U0029,Dryer Sheets,Laundry,Vanish,2,20.79,41.58,False
I0001144,O000241,U0029,Laundry Bags,Laundry,Vanish,3,19.52,58.56,False
I0001145,O000241,U0029,Dryer Sheets,Laundry,Dynamo,3,5.08,15.24,False
I0001146,O000241,U0029,Laundry Bags,Laundry,Attack,1,4.48,4.48,False
I0001147,O000241,U0029,Ironing Board Cover,Laundry,Vanish,3,19.64,58.92,False
I0001148,O000241,U0029,Washing Machine Cleaner,Laundry,Downy,1,1.56,1.56,True
I0001149,O000241,U0029,Stain Remover,Laundry,Downy,1,12.67,12.67,True
I0001150,O000242,U0029,Washing Machine Cleaner,Laundry,Breeze,3,12.58,37.74,False
I0001151,O000242,U0029,Conditioner,Toiletries and Personal Care,Nivea,2,10.37,20.74,False
I0001152,O000243,U0029,Floss,Toiletries and Personal Care,Nivea,1,22.26,22.26,False
I0001153,O000243,U0029,Sanitary Pads,Baby and Family Care,Johnson and Johnson,3,4.86,14.58,False
I0001154,O000243,U0029,Laundry Bags,Laundry,Dynamo,3,22.64,67.92,False
I0001155,O000243,U0029,Clothespins,Laundry,Breeze,3,9.63,28.89,False
I0001156,O000244,U0030,Floor Cleaner,Cleaning Supplies,Cif,2,9.98,19.96,True
I0001157,O000244,U0030,Ziplock Bags,Kitchen Essentials,Sunlight,2,23.02,46.04,False
I0001158,O000244,U0030,Aluminium Foil,Kitchen Essentials,Sunlight,3,7.96,23.88,False
I0001159,O000245,U0030,Scouring Pad,Kitchen Essentials,Sunlight,3,20.85,62.55,False
I0001160,O000245,U0030,Dishwasher Tablets,Kitchen Essentials,Giant Brand,2,5.58,11.16,False
I0001161,O000245,U0030,Matches,Kitchen Essentials,Sunlight,1,10.18,10.18,False
I0001162,O000245,U0030,Matches,Kitchen Essentials,Scotch-Brite,1,3.45,3.45,False
I0001163,O000245,U0030,Candles,Kitchen Essentials,Sunlight,2,3.79,7.58,False
I0001164,O000245,U0030,Air Freshener,Cleaning Supplies,Giant Brand,3,1.89,5.67,False
I0001165,O000245,U0030,Floss,Toiletries and Personal Care,Gatsby,1,22.78,22.78,False
I0001166,O000246,U0030,Facial Cleanser,Toiletries and Personal Care,Darlie,3,17.24,51.72,True
I0001167,O000246,U0030,Dryer Sheets,Laundry,Downy,3,7.77,23.31,True
I0001168,O000247,U0030,Matches,Kitchen Essentials,Giant Brand,1,16.43,16.43,False
I0001169,O000247,U0030,Toothpaste,Toiletries and Personal Care,Colgate,3,9.74,29.22,False
I0001170,O000247,U0030,Bottle Brush,Kitchen Essentials,Sunlight,3,23.36,70.08,True
I0001171,O000247,U0030,Trash Bags,Cleaning Supplies,Dettol,1,8.96,8.96,False
I0001172,O000247,U0030,Kitchen Roll,Kitchen Essentials,Sunlight,1,16.49,16.49,False
I0001173,O000247,U0030,Sanitary Pads,Baby and Family Care,Mamypoko,2,21.18,42.36,False
I0001174,O000248,U0030,Toothpaste,Toiletries and Personal Care,Dove,2,18.09,36.18,True
I0001175,O000248,U0030,Ziplock Bags,Kitchen Essentials,Giant Brand,1,21.13,21.13,False
I0001176,O000248,U0030,Aluminium Foil,Kitchen Essentials,Glad,3,11.83,35.49,True
I0001177,O000248,U0030,Ziplock Bags,Kitchen Essentials,Glad,3,13.79,41.37,False
I0001178,O000248,U0030,Rubber Gloves,Cleaning Supplies,Dettol,3,10.56,31.68,False
I0001179,O000248,U0030,Bottle Brush,Kitchen Essentials,Giant Brand,2,16.68,33.36,False
I0001180,O000248,U0030,Ziplock Bags,Kitchen Essentials,3M,3,21.0,63.0,False
I0001181,O000248,U0030,Cling Wrap,Kitchen Essentials,Glad,1,12.49,12.49,True
I0001182,O000249,U0030,Candles,Kitchen Essentials,Scotch-Brite,2,15.29,30.58,False
I0001183,O000249,U0030,Dish Rack,Kitchen Essentials,Sunlight,2,17.98,35.96,False
I0001184,O000249,U0030,Floor Cleaner,Cleaning Supplies,Cif,2,12.67,25.34,False
I0001185,O000249,U0030,Trash Bags,Cleaning Supplies,Mr Muscle,2,5.32,10.64,False
I0001186,O000249,U0030,Cotton Buds,Toiletries and Personal Care,Nivea,2,15.45,30.9,False
I0001187,O000249,U0030,Fabric Softener,Laundry,Downy,2,18.5,37.0,False
I0001188,O000249,U0030,Rubber Bands,Kitchen Essentials,Glad,1,24.31,24.31,False
I0001189,O000250,U0030,Panty Liners,Baby and Family Care,Kotex,2,15.44,30.88,True
I0001190,O000250,U0030,Aluminium Foil,Kitchen Essentials,3M,3,23.66,70.98,True
I0001191,O000250,U0030,Bottle Brush,Kitchen Essentials,Scotch-Brite,1,17.09,17.09,False
I0001192,O000250,U0030,Dishwasher Tablets,Kitchen Essentials,Glad,1,20.34,20.34,False
I0001193,O000250,U0030,Dish Soap,Kitchen Essentials,Scotch-Brite,1,22.25,22.25,False
I0001194,O000251,U0030,Sunscreen,Toiletries and Personal Care,Dove,3,7.25,21.75,False
I0001195,O000251,U0030,Razor,Toiletries and Personal Care,Dove,2,5.24,10.48,True
I0001196,O000251,U0030,Rubber Bands,Kitchen Essentials,Scotch-Brite,2,17.21,34.42,False
I0001197,O000252,U0030,Ziplock Bags,Kitchen Essentials,Scotch-Brite,2,19.67,39.34,False
I0001198,O000252,U0030,Dish Rack,Kitchen Essentials,Giant Brand,3,10.76,32.28,True
I0001199,O000253,U0031,Panty Liners,Baby and Family Care,Mamypoko,1,10.17,10.17,False
I0001200,O000253,U0031,Kitchen Roll,Kitchen Essentials,3M,2,22.99,45.98,False
I0001201,O000253,U0031,Floor Cleaner,Cleaning Supplies,Dettol,1,8.6,8.6,True
I0001202,O000253,U0031,Bottle Brush,Kitchen Essentials,Giant Brand,1,8.2,8.2,False
I0001203,O000253,U0031,Glass Cleaner,Cleaning Supplies,Mr Muscle,2,5.72,11.44,False
I0001204,O000253,U0031,Rubber Bands,Kitchen Essentials,Giant Brand,1,9.64,9.64,False
I0001205,O000254,U0031,Scrubbing Brush,Cleaning Supplies,Cif,3,13.41,40.23,False
I0001206,O000254,U0031,Drain Cleaner,Cleaning Supplies,Kao,1,8.62,8.62,False
I0001207,O000254,U0031,Panty Liners,Baby and Family Care,Dettol,3,10.26,30.78,False
I0001208,O000254,U0031,Hand Sanitiser,Baby and Family Care,Johnson and Johnson,1,19.96,19.96,False
I0001209,O000254,U0031,Air Freshener,Cleaning Supplies,Dettol,1,1.66,1.66,False
I0001210,O000254,U0031,Body Wash,Toiletries and Personal Care,Pantene,3,20.6,61.8,False
I0001211,O000254,U0031,Cling Wrap,Kitchen Essentials,Giant Brand,2,2.44,4.88,False
I0001212,O000254,U0031,Cling Wrap,Kitchen Essentials,3M,3,10.18,30.54,False
I0001213,O000255,U0031,Disinfectant Wipes,Cleaning Supplies,Cif,2,9.89,19.78,True
I0001214,O000255,U0031,Kitchen Roll,Kitchen Essentials,3M,1,9.9,9.9,True
I0001215,O000255,U0031,Conditioner,Toiletries and Personal Care,Pantene,1,14.07,14.07,True
I0001216,O000255,U0031,Nappy Rash Cream,Baby and Family Care,Dettol,2,9.62,19.24,False
I0001217,O000255,U0031,Wet Wipes,Baby and Family Care,Kotex,2,2.46,4.92,False
I0001218,O000255,U0031,Panty Liners,Baby and Family Care,Huggies,2,13.55,27.1,False
I0001219,O000255,U0031,Broom,Cleaning Supplies,Kao,2,2.03,4.06,False
I0001220,O000255,U0031,Ziplock Bags,Kitchen Essentials,Giant Brand,1,20.15,20.15,False
I0001221,O000256,U0031,Multi-Purpose Spray,Cleaning Supplies,Dettol,2,14.97,29.94,True
I0001222,O000256,U0031,Bar Soap,Toiletries and Personal Care,Gatsby,3,19.79,59.37,False
I0001223,O000256,U0031,Dishwasher Tablets,Kitchen Essentials,Giant Brand,1,17.44,17.44,False
I0001224,O000256,U0031,Dishwasher Tablets,Kitchen Essentials,Giant Brand,3,4.55,13.65,False
I0001225,O000256,U0031,Scrubbing Brush,Cleaning Supplies,Dettol,1,6.78,6.78,False
I0001226,O000256,U0031,Mop,Cleaning Supplies,Giant Brand,2,15.32,30.64,False
I0001227,O000257,U0031,Tissue Paper,Baby and Family Care,Huggies,2,9.5,19.0,False
I0001228,O000257,U0031,Baby Lotion,Baby and Family Care,Dettol,1,14.01,14.01,True
I0001229,O000257,U0031,Drain Cleaner,Cleaning Supplies,Dettol,3,21.53,64.59,False
